Crop,State,Year,Season,Area,Production,Yield,T_Jan,T_Feb,T_Mar,T_Apr,T_May,T_Jun,T_Jul,T_Aug,T_Sep,T_Oct,T_Nov,T_Dec,T_Summer,T_Monsoon,T_Post Monsoon,T_Winter,T_Annual,R_JAN,R_FEB,R_MAR,R_APR,R_MAY,R_JUN,R_JUL,R_AUG,R_SEP,R_OCT,R_NOV,R_DEC,R_ANNUAL,R_JF,R_MAM,R_JJAS,R_OND
Wheat,Rajasthan,1970.0,Rabi,14.78,19.51,1320.0,17.038285714285717,18.81942857142857,22.560285714285715,26.588857142857144,28.36657142857143,27.193142857142856,26.41171428571429,25.82542857142857,25.58342857142857,24.269142857142857,20.269714285714286,17.404857142857143,25.83857142857143,26.254571428571428,20.64857142857143,17.930857142857143,23.36142857142857,33.496153846153845,37.75384615384616,29.734615384615385,48.40384615384615,132.54999999999998,365.0807692307693,443.9307692307693,489.9846153846154,321.25,130.86923076923077,40.78846153846154,10.776923076923076,2084.665384615385,71.24230769230769,210.6807692307692,1620.2692307692307,182.4576923076923
Wheat,Rajasthan,1971.0,Rabi,15.14,18.89,1248.0,16.600285714285715,18.491714285714288,22.364,25.94257142857143,27.114571428571427,27.878082417582416,25.82171428571429,26.082873626373626,25.49142857142857,23.84171428571429,20.05485714285714,17.45657142857143,25.14085714285714,26.583027472527473,20.450285714285712,17.548,22.932285714285715,23.884615384615383,30.557692307692307,17.18846153846154,80.21538461538461,114.40384615384616,408.75384615384615,437.3346153846154,413.9538461538461,242.27307692307693,161.58076923076925,31.207692307692305,24.503846153846155,2021.896153846154,54.44230769230769,247.87692307692308,1502.3000000000002,217.29615384615383
Wheat,Rajasthan,1972.0,Rabi,13.99,17.54,1253.0,17.078,17.444857142857146,22.79942857142857,25.454571428571427,28.24685714285714,28.42428571428572,26.831714285714288,25.94342857142857,25.601714285714287,24.11342857142857,20.77342857142857,18.260285714285715,25.50057142857143,26.70142857142857,21.04857142857143,17.262857142857143,23.416,11.78076923076923,34.26153846153846,23.42692307692308,59.33846153846154,111.4923076923077,241.95384615384617,366.9923076923077,315.7807692307692,201.02307692307693,114.3423076923077,59.83076923076923,33.892307692307696,1574.0961538461538,46.034615384615385,194.2653846153846,1417.1574704142013,208.06153846153848
Wheat,Rajasthan,1973.0,Rabi,16.73,17.91,1070.0,17.270857142857142,19.84257142857143,22.550571428571427,27.246285714285715,28.240285714285715,27.88742857142857,26.498,25.683714285714284,25.61657142857143,24.024285714285718,20.349714285714285,17.211142857142857,26.012285714285717,26.422571428571427,20.52771428571429,18.558857142857143,23.53542857142857,24.16923076923077,28.246153846153845,24.615384615384617,42.51153846153846,109.1846153846154,291.4307692307692,420.29615384615386,454.1692307692308,263.6,174.14615384615385,44.82692307692308,35.83461538461539,1913.026923076923,52.4076923076923,176.32692307692307,1429.4769230769232,254.8
Wheat,Rajasthan,1974.0,Rabi,14.21,18.19,1280.0,16.42142857142857,18.36057142857143,23.14857142857143,26.535714285714285,27.55228571428572,27.563142857142857,26.171142857142858,25.961142857142857,25.740857142857145,24.63,20.55971428571429,18.23365349544073,25.74571428571429,26.360857142857142,20.69542857142857,17.39257142857143,23.296,18.484615384615385,15.0,29.21538461538461,64.37692307692308,121.19615384615383,223.98076923076923,498.1076923076923,377.0730769230769,244.10384615384612,160.81153846153848,29.16923076923077,15.042307692307691,1796.573076923077,33.473076923076924,214.7923076923077,1343.2615384615383,205.03076923076924
Wheat,Rajasthan,1975.0,Rabi,17.62,22.9,1300.0,16.311714285714285,18.542285714285715,22.426571428571428,26.286571428571428,27.98542857142857,27.377142857142857,26.519075987841944,25.77,25.11714285714286,24.533142857142856,21.29,17.10085714285714,25.56714285714286,25.98828571428572,20.50057142857143,17.428571428571427,23.084,30.488461538461536,25.442307692307693,32.68076923076923,44.08461538461539,101.60769230769232,347.99615384615385,479.5346153846154,431.5307692307693,353.54615384615386,194.6846153846154,55.19230769230769,9.384615384615383,2106.188461538461,55.92307692307692,178.3807692307692,1612.5961538461538,259.26153846153846
Wheat,Rajasthan,1976.0,Rabi,17.99,23.01,1279.0,16.87,18.917142857142856,22.71342857142857,25.62,27.497714285714288,27.128,26.28828571428572,26.082873626373626,25.333142857142857,24.33028571428571,21.923714285714286,17.961142857142857,25.278,26.026,21.405428571428573,17.895714285714288,23.32857142857143,12.488461538461538,29.75,31.653846153846157,61.3423076923077,94.19615384615383,280.1384615384616,486.6307692307692,441.55384615384617,216.3807692307692,64.65384615384616,97.37307692307694,22.253846153846155,1838.396153846154,42.23846153846154,187.19615384615383,1424.6884615384615,184.29615384615383
Wheat,Rajasthan,1977.0,Rabi,18.33,26.1,1424.0,16.79828571428571,19.11857142857143,23.891714285714286,25.648000000000003,28.115714285714283,27.194857142857146,26.199142857142856,25.911142857142856,25.632,24.103142857142856,21.87542857142857,17.993714285714287,25.397142857142857,26.234,21.324285714285715,17.960285714285714,23.41857142857143,25.58076923076923,16.53076923076923,21.384615384615383,59.33417159763314,114.40384615384616,331.5576923076923,531.2730769230769,368.3192307692307,229.7230769230769,148.5076923076923,110.0346153846154,23.08076923076923,2057.8115384615385,42.10384615384616,212.50384615384613,1460.8846153846157,281.6384615384616
Wheat,Rajasthan,1978.0,Rabi,19.91,28.74,1444.0,16.26742857142857,18.462,21.627142857142857,25.923714285714286,28.479142857142858,27.504,25.86714285714286,25.832571428571427,25.456,24.563714285714287,21.356,18.064285714285717,25.34285714285714,26.16628571428572,21.328,17.36657142857143,23.284857142857145,18.26923076923077,34.784615384615385,54.93846153846154,53.18076923076923,133.61923076923077,395.63461538461536,470.24615384615385,422.1192307692308,252.0,85.73076923076923,85.78461538461539,25.084615384615383,2031.4,53.05,241.7423076923077,1539.996153846154,196.6076923076923
Wheat,Rajasthan,1979.0,Rabi,20.73,27.01,1303.0,17.600285714285715,18.333714285714283,22.06714285714286,26.645142857142854,27.902857142857144,28.372857142857143,26.737428571428573,26.24,25.70057142857143,24.612,22.18457142857143,18.486,25.53857142857143,26.76457142857143,21.760857142857144,17.968571428571426,23.740285714285715,28.488461538461536,43.46923076923077,33.65,33.23461538461539,77.11153846153846,259.0153846153846,413.0269230769231,319.5,216.71153846153845,93.20384615384616,49.991372141372146,21.511538461538464,1654.7192307692308,71.95384615384616,143.98461538461538,1208.2384615384617,230.52307692307693
Wheat,Rajasthan,1980.0,Rabi,16.35,23.94,1464.0,17.19542857142857,19.489142857142856,22.638571428571428,27.136,28.474857142857143,27.54342857142857,26.34657142857143,25.921142857142858,26.018,24.38342857142857,21.224285714285717,18.314285714285717,26.083142857142857,26.45885714285714,21.307142857142857,18.344571428571427,23.725142857142856,15.75,25.642307692307693,43.23461538461538,56.83846153846154,116.67692307692307,393.36538461538464,487.30384615384617,423.4923076923077,212.6423076923077,94.5653846153846,43.47692307692308,45.32307692307692,1958.353846153846,41.37692307692308,216.7615384615385,1516.8346153846153,183.3692307692308
Wheat,Rajasthan,1981.0,Rabi,17.68,29.33,1659.0,16.918,19.334857142857143,22.250857142857143,25.832857142857144,27.77742857142857,28.182285714285715,26.23542857142857,26.098857142857145,25.888,24.418,20.43771428571429,17.545714285714286,25.287142857142857,26.602857142857143,20.799714285714288,18.128,23.411142857142856,34.75,26.72307692307692,59.20384615384615,59.58076923076923,121.39230769230768,314.5884615384616,490.63461538461536,394.1384615384616,291.14230769230767,78.58846153846153,54.51923076923077,26.48846153846154,1951.723076923077,61.47692307692308,240.16923076923075,1490.4807692307693,159.6076923076923
Wheat,Rajasthan,1982.0,Rabi,20.7,37.87,1830.0,17.572,18.506285714285717,21.61885714285714,25.423142857142857,27.312,27.74942857142857,27.062285714285714,26.054285714285715,25.891714285714286,24.562285714285714,20.85085714285714,18.03971428571429,24.78428571428572,26.69,21.150285714285715,18.04057142857143,23.386857142857146,28.71923076923077,29.450000000000003,60.169230769230765,74.75,99.15,267.4423076923077,403.09230769230766,436.96153846153845,189.2230769230769,81.09615384615384,73.50384615384615,18.3,1761.8807692307694,58.18076923076923,234.08461538461535,1296.7076923076925,172.8923076923077
Wheat,Rajasthan,1983.0,Rabi,21.59,34.42,1594.0,16.687714285714286,18.274857142857144,22.187142857142856,24.93314285714285,27.41542857142857,28.153714285714287,26.836,26.158571428571427,25.808285714285716,24.06114285714286,20.388285714285715,17.564857142857143,24.844571428571427,26.740285714285715,20.670857142857145,17.482857142857142,23.206857142857142,24.88076923076923,30.646153846153844,50.43846153846154,77.56923076923077,117.9653846153846,274.3230769230769,460.79615384615386,489.09230769230766,258.4423076923077,132.02692307692308,28.153846153846157,34.96923076923077,2102.1961538461537,55.51153846153846,245.9692307692308,1605.5423076923075,195.15384615384616
Wheat,Rajasthan,1984.0,Rabi,17.18,27.92,1625.0,16.697714285714284,18.17542857142857,23.47942857142857,26.397142857142857,28.562857142857144,27.81742857142857,25.91628571428572,25.86,25.88742857142857,24.26942857142857,20.33057142857143,18.26628571428571,26.146571428571427,26.15885714285714,20.954571428571427,17.43857142857143,23.40142857142857,29.200000000000003,53.68076923076923,34.05,70.92307692307692,105.18846153846154,361.6269230769231,477.2384615384616,359.4384615384615,221.6807692307692,117.46923076923078,29.8,35.0,1895.3,51.30103550295859,210.15769230769232,1419.996153846154,182.2692307692308
Wheat,Rajasthan,1985.0,Rabi,16.77,37.21,2219.0,17.30657142857143,19.18142857142857,24.082857142857144,26.512571428571427,28.115714285714283,27.639142857142858,25.861142857142852,26.058,25.75228571428572,23.76,20.677714285714288,18.61657142857143,26.23714285714286,26.32857142857143,21.018285714285717,18.24571428571429,23.630857142857145,27.99230769230769,13.542307692307691,30.161538461538463,56.03846153846154,114.74615384615385,321.1769230769231,443.9153846153846,362.6884615384615,227.5884615384616,175.98846153846154,35.93076923076923,36.67307692307692,1846.4192307692308,41.55,200.95,1355.353846153846,248.5884615384616
Wheat,Rajasthan,1986.0,Rabi,18.43,34.02,1845.0,17.143142857142855,18.883142857142857,22.735714285714284,25.888,27.426,27.953142857142858,26.20828571428571,25.92142857142857,25.67428571428572,23.998857142857144,21.308857142857143,17.769142857142857,25.350285714285715,26.440285714285714,21.026,18.01542857142857,23.409714285714287,17.973076923076924,41.75384615384615,32.12307692307692,66.88461538461539,87.41923076923078,325.4576923076923,381.2076923076923,361.6,213.3615384615385,117.27692307692308,76.33076923076923,33.15384615384615,1754.5153846153846,59.71923076923077,186.4346153846154,1281.5923076923077,226.74615384615385
Wheat,Rajasthan,1987.0,Rabi,15.33,29.09,1897.0,17.431428571428572,19.54514285714286,22.744285714285716,26.295714285714286,27.17542857142857,28.52942857142857,27.018857142857144,26.363714285714288,26.474,24.724,21.61542857142857,18.30971428571429,25.40542857142857,27.098285714285712,21.550285714285717,18.490571428571428,23.85257142857143,19.13076923076923,25.82692307692308,34.5,60.95,100.08846153846154,256.0038461538461,345.59230769230766,407.6,236.7576923076923,147.26153846153846,74.15384615384616,46.02307692307693,1753.9153846153847,44.95,195.52692307692308,1245.9846153846154,267.45
Wheat,Rajasthan,1988.0,Rabi,17.7,39.64,2240.0,18.16,20.13342857142857,22.921142857142858,26.642857142857142,28.602,27.90571428571429,26.32028571428572,25.981428571428573,25.99542857142857,24.400285714285715,21.00771428571429,18.50914285714285,26.055714285714288,26.552000000000003,21.305714285714288,19.14857142857143,23.882571428571428,9.634615384615383,35.40769230769231,65.97307692307692,65.92692307692307,128.09230769230768,277.10769230769233,458.7960059171598,475.1923076923077,351.9730769230769,91.77307692307691,46.08461538461539,25.361538461538466,2177.9576923076925,45.034615384615385,259.9846153846154,1417.1574704142013,163.21923076923076
Wheat,Rajasthan,1989.0,Rabi,16.5,34.0,2060.0,16.50314285714286,18.630857142857145,22.400285714285715,25.928,28.20342857142857,27.331142857142854,26.22114285714286,25.846857142857143,25.806857142857144,24.380000000000003,20.945714285714285,17.575714285714284,25.51,26.302000000000003,20.967142857142857,17.569142857142857,23.314285714285717,23.415384615384617,18.646153846153847,33.85384615384616,51.51153846153846,103.9076923076923,335.8115384615385,474.2846153846154,362.74615384615385,260.0192307692308,101.05384615384617,39.05,20.8,1825.092307692308,42.05384615384616,189.25384615384613,1432.8615384615384,160.8923076923077
Wheat,Rajasthan,1990.0,Rabi,18.14,43.09,2375.0,18.31714285714286,19.222,21.724857142857143,25.721714285714285,27.664,27.68885714285714,26.08685714285714,26.036,25.769428571428573,23.89342857142857,21.53542857142857,18.401714285714284,25.03685714285714,26.396571428571427,21.27714285714286,18.772285714285715,23.506285714285717,16.076923076923077,55.18076923076923,65.71153846153847,62.87692307692308,114.40384615384616,330.04615384615386,464.2576923076923,455.63461538461536,287.7269230769231,154.57307692307694,60.2,32.36923076923077,2189.096153846154,71.26153846153846,212.50384615384613,1537.6576923076923,247.1423076923077
Wheat,Rajasthan,1991.0,Rabi,17.79,44.78,2517.0,16.60457142857143,19.545428571428573,23.188,25.808857142857143,27.975142857142856,27.43914285714286,26.818285714285715,25.828857142857142,25.776285714285716,24.10514285714286,20.65942857142857,17.70828571428571,25.65714285714286,26.46742857142857,20.82371428571429,18.077714285714286,23.456,17.15,29.200000000000003,35.215384615384615,69.86153846153846,115.81153846153846,353.9692307692308,478.4307692307693,409.2192307692308,220.3,111.78846153846152,47.27307692307693,27.45384615384615,1915.65,46.35000000000001,220.89615384615385,1461.9038461538462,186.5153846153846
Wheat,Rajasthan,1992.0,Rabi,22.51,51.48,2287.0,16.848857142857145,17.958,22.85085714285714,26.068285714285715,27.39457142857143,28.156285714285715,26.494,25.80742857142857,25.46514285714285,24.129142857142856,20.86,17.740285714285715,25.438,26.482,20.91,17.406000000000002,23.314857142857143,25.29230769230769,25.411538461538463,29.36923076923077,32.78846153846154,100.60384615384616,269.9769230769231,445.2576923076923,449.6884615384615,244.4576923076923,108.97692307692309,68.42692307692309,6.653846153846154,1806.926923076923,50.70769230769231,162.77692307692308,1409.4,184.05
Wheat,Rajasthan,1993.0,Rabi,20.13,34.6,1719.0,17.207428571428572,19.662857142857145,21.738,25.679142857142857,28.04,28.11228571428571,26.44342857142857,26.22942857142857,25.557714285714287,24.505714285714287,21.298,18.274857142857144,25.152,26.58657142857143,21.359428571428573,18.438285714285715,23.563142857142857,22.16923076923077,31.084615384615383,53.607692307692304,42.30769230769231,116.58461538461538,292.79615384615386,516.65,325.7807692307692,313.55384615384617,156.08846153846153,55.36923076923077,24.28846153846154,1950.3076923076924,53.25,212.50384615384613,1448.8076923076924,235.74615384615385
Wheat,Rajasthan,1994.0,Rabi,23.22,56.13,2417.0,17.886857142857142,18.703714285714284,23.53428571428572,25.574571428571428,28.48314285714285,27.85257142857143,26.188,25.93885714285714,25.759714285714285,24.07,20.93542857142857,17.84857142857143,25.863714285714288,26.436,20.952285714285715,18.29742857142857,23.566,29.334615384615383,37.96923076923077,40.46153846153846,74.41923076923078,96.41153846153846,360.38461538461536,560.7730769230769,423.87307692307695,236.21153846153845,140.08076923076922,46.76538461538462,17.28076923076923,2063.942307692308,67.29615384615384,211.3038461538461,1581.223076923077,204.12692307692308
Wheat,Rajasthan,1995.0,Rabi,21.96,54.93,2501.0,16.384857142857143,19.17628571428571,22.577428571428573,25.902,28.31942857142857,28.876,26.624,26.138571428571428,25.923714285714286,24.863714285714288,21.27771428571429,18.25257142857143,25.598857142857145,26.892,21.46485714285714,17.783142857142856,23.692857142857143,22.523486088379702,35.76153846153846,34.44615384615385,56.20769230769231,142.1346153846154,267.3576923076923,529.1115384615384,432.2692307692308,296.09615384615387,125.4076923076923,73.61153846153846,10.7,2047.257692307692,79.9346153846154,232.7923076923077,1524.8153846153846,209.73076923076923
